,t1_towerKills,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_towerKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
433,9,2,3,1,7,2,1,0,2,2,2,1,2,0,1
434,9,2,2,0,1,0,0,0,1,1,1,0,1,2,1
435,2,0,0,0,11,3,2,0,1,2,2,0,2,0,2
436,1,0,0,0,8,1,0,0,1,2,2,0,0,0,2
437,11,3,1,1,0,0,1,0,1,1,1,1,2,2,1
438,6,0,1,0,9,1,4,1,1,1,2,2,1,1,2
439,1,0,0,0,5,0,2,0,1,2,0,0,2,0,2
440,10,2,2,0,0,0,0,0,1,1,1,0,1,0,1
441,1,0,0,0,6,0,1,0,2,2,0,0,2,0,2
442,7,0,2,1,9,2,0,0,1,1,2,1,1,0,2
443,2,0,1,0,9,2,3,1,2,2,2,2,1,2,2
444,3,0,1,0,11,4,3,1,2,2,2,2,1,0,2
445,9,2,2,0,0,0,0,0,1,1,1,0,1,0,1
446,3,0,0,0,11,5,4,1,1,1,2,2,2,0,2
447,6,1,0,0,4,0,2,1,2,2,1,2,2,0,1
448,10,1,1,0,2,0,1,0,1,1,1,0,2,0,1
449,0,0,0,0,3,0,1,0,2,2,0,0,2,0,2
450,10,2,2,0,1,0,0,0,1,1,1,0,1,1,1
451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
452,1,0,0,0,9,2,1,1,2,2,2,2,2,0,2
453,8,2,1,0,1,0,0,0,2,1,1,0,1,2,1
454,0,0,0,0,11,3,3,1,2,2,2,2,2,2,2
455,9,2,1,1,1,0,1,0,2,1,1,1,1,1,1
456,6,2,2,0,9,1,2,2,1,1,1,2,2,1,2
457,3,0,1,0,11,3,1,1,2,2,2,2,2,2,2
458,7,2,2,0,0,0,0,0,1,1,1,0,1,1,1
459,9,3,5,0,8,1,1,3,1,1,1,2,1,1,2
460,7,0,3,0,10,2,0,2,1,2,2,2,1,1,2
461,10,1,2,1,2,0,1,0,1,1,1,1,1,1,1
462,3,0,0,0,9,2,4,1,2,2,2,2,2,1,2
463,9,2,1,2,4,0,2,0,1,1,1,1,2,2,1
464,9,1,2,0,5,0,2,2,2,2,1,2,2,0,1
465,8,1,2,0,6,2,1,1,1,2,2,2,2,0,1
466,4,1,1,2,9,2,3,0,2,2,1,1,2,1,2
467,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
468,1,0,1,0,9,1,3,1,1,2,2,2,2,2,2
469,7,1,1,0,7,1,3,1,1,2,1,2,2,0,2
470,4,0,1,1,10,2,3,0,2,1,2,1,2,1,2
471,3,0,0,0,11,3,2,0,2,2,2,0,2,2,2
472,9,2,0,1,3,0,2,1,1,1,1,1,2,0,1
473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
474,0,0,1,0,11,3,0,0,1,2,2,0,1,0,2
475,1,0,0,0,10,3,5,1,1,2,2,2,2,0,2
476,10,2,2,0,4,0,0,1,2,2,1,2,1,2,1
477,5,0,2,0,10,3,2,2,2,1,2,2,1,0,2
478,6,1,3,0,10,2,1,1,2,1,1,2,1,0,2
479,0,0,0,0,11,3,4,1,2,2,2,2,2,2,2
480,2,0,0,0,4,0,2,0,2,1,0,0,2,2,2
481,7,2,0,1,1,0,1,0,2,1,1,1,2,1,1
482,10,3,3,1,2,0,0,0,1,1,1,1,1,1,1
483,3,0,1,0,9,2,2,1,2,2,2,2,2,2,2
484,3,0,1,0,11,4,4,1,1,2,2,2,2,0,2
485,4,0,0,0,7,1,3,0,2,1,2,0,2,2,2
486,11,3,1,0,0,0,0,0,1,1,1,0,1,1,1
487,1,0,2,0,9,2,1,1,2,2,2,2,1,0,2
488,4,0,0,0,7,2,1,1,2,2,2,2,2,2,2
489,5,1,0,0,10,2,3,1,2,1,2,2,2,0,2
490,11,4,3,1,4,0,1,0,2,1,1,1,1,0,1
491,7,1,2,0,8,1,2,1,2,2,1,2,1,1,2
492,7,1,3,0,1,0,0,0,1,1,1,0,1,1,1
493,2,0,0,0,8,2,3,1,1,2,2,2,2,2,2
494,8,1,4,0,4,0,0,1,1,1,1,2,1,1,1
495,1,0,0,0,7,2,3,0,1,2,2,0,2,2,2
496,7,1,1,1,1,0,1,0,1,1,1,1,2,1,1
497,5,1,1,0,4,0,1,0,2,2,1,0,2,0,1
498,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1
499,2,0,0,0,0,0,1,0,1,1,0,0,2,0,1
500,11,2,3,1,3,0,0,0,1,1,1,1,1,0,1
501,7,1,2,0,7,1,3,1,2,2,1,2,2,1,2
502,4,0,2,1,8,2,1,0,1,1,2,1,1,0,2
503,4,0,3,0,4,0,0,1,2,1,0,2,1,0,1
504,10,3,3,0,4,0,2,1,2,2,1,2,2,2,1
505,8,1,1,0,3,0,1,0,1,1,1,0,1,2,1
506,3,0,1,0,11,3,2,1,2,2,2,2,2,0,2
507,7,2,3,2,5,0,1,0,1,2,1,1,2,1,1
508,0,0,1,0,8,1,1,1,2,2,2,2,1,0,2
509,0,0,0,0,11,3,2,1,2,2,2,2,2,2,2
510,1,0,0,0,11,2,3,0,2,2,2,0,2,2,2
511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
512,1,0,1,0,11,3,3,1,1,2,2,2,2,2,2
513,6,0,2,1,4,0,1,0,2,1,0,1,2,0,1
514,3,0,1,0,2,0,1,0,2,1,0,0,1,2,1
515,6,0,1,0,7,1,2,1,1,1,2,2,1,0,2
516,3,0,0,0,4,0,1,0,1,1,0,0,2,0,2
517,10,2,3,0,2,0,0,0,1,1,1,0,1,0,1
518,0,0,0,0,11,2,2,1,1,2,2,2,2,0,2
519,8,1,0,1,6,1,2,1,2,1,2,2,2,2,1
520,10,2,3,1,2,0,0,0,1,1,1,1,1,1,1
521,9,1,1,0,3,0,1,0,1,2,1,0,2,0,1
522,7,1,2,0,0,0,0,0,2,1,1,0,1,1,1
523,2,0,2,0,9,2,2,1,1,1,2,2,1,1,2
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
525,5,1,0,0,8,2,3,1,2,1,2,2,2,0,1
526,9,3,3,1,2,0,1,0,1,1,1,1,1,2,1
527,11,4,3,1,1,0,0,0,1,1,1,1,1,1,1
528,10,2,1,0,0,0,0,0,1,1,1,0,1,0,1
529,11,1,1,0,0,0,1,0,1,1,1,0,2,1,1
530,9,2,2,0,4,0,1,1,1,1,1,2,2,2,1
531,2,0,0,0,11,3,1,0,1,2,2,0,2,2,2
532,9,1,3,1,5,1,1,1,1,1,2,2,1,2,1
533,3,0,0,0,9,2,2,0,2,2,2,0,2,0,2
534,4,1,1,0,7,1,2,1,1,2,1,2,2,0,2
535,6,0,1,0,8,1,2,2,2,1,2,2,2,0,2
536,0,0,0,0,3,0,2,0,2,2,0,0,2,0,2
537,10,2,2,0,0,0,0,0,2,1,1,0,1,1,1
538,0,0,0,0,11,2,1,0,2,2,2,0,2,0,2
539,9,4,1,2,7,1,3,0,2,2,1,1,2,0,2
540,2,0,0,0,7,2,4,0,1,1,2,0,2,2,2
541,5,1,0,1,9,2,2,0,1,2,2,1,2,0,2
542,8,1,3,1,9,1,1,1,2,2,2,2,1,1,1
543,0,0,0,0,11,3,2,0,2,2,2,0,2,2,2
544,4,0,1,0,9,1,3,1,1,1,2,2,2,0,2
545,1,0,0,0,7,1,2,0,2,2,2,0,2,0,2
546,5,0,2,1,9,1,1,1,1,2,2,1,2,2,2
547,1,0,0,0,9,2,2,0,2,2,2,0,2,2,2
548,2,0,0,0,6,1,1,0,1,2,2,0,2,2,2
549,7,1,1,1,9,1,3,0,1,1,1,1,2,2,2
550,11,2,1,1,3,1,1,0,2,1,1,1,2,0,1
551,3,0,4,0,7,2,0,1,2,1,2,2,1,0,2
552,5,0,1,0,6,1,1,1,1,1,2,2,1,2,2
553,10,2,2,1,0,0,1,0,2,1,1,1,1,1,1
554,0,0,0,0,10,2,3,1,2,2,2,2,2,2,2
555,11,3,5,1,5,1,0,0,1,2,1,1,1,0,1
556,10,2,2,0,0,0,0,0,1,1,1,0,1,1,1
557,9,1,3,0,1,0,0,0,2,1,1,0,1,0,1
558,11,3,3,1,3,0,0,0,2,1,1,1,1,2,1
559,9,2,2,0,0,0,0,0,2,1,1,0,1,0,1
560,5,0,0,0,2,0,2,0,1,1,0,0,2,0,1
561,0,0,0,0,5,0,2,0,2,2,0,0,2,2,2
562,0,0,0,0,11,2,2,1,1,2,2,2,2,2,2
563,1,0,0,0,10,1,2,0,2,2,2,0,2,0,2
564,1,0,1,0,10,2,0,0,2,2,2,0,1,0,2
565,11,5,2,1,5,0,1,1,2,2,1,1,1,2,1
566,3,0,0,0,9,1,2,1,1,1,2,2,2,0,2
567,1,0,0,0,9,2,3,1,1,2,2,2,2,2,2
568,7,1,3,1,4,0,1,0,1,2,1,1,1,2,1
569,0,0,0,0,10,2,2,0,2,2,2,0,2,2,2
570,7,1,3,0,8,1,1,1,1,2,1,2,2,1,2
571,6,1,2,0,1,0,0,0,1,1,1,0,1,0,1
572,4,0,0,0,7,1,2,1,1,1,2,2,2,1,2
573,0,0,0,0,8,1,2,0,2,2,2,0,2,2,2
574,2,0,1,0,10,2,2,1,2,2,2,2,1,2,2
575,7,0,3,0,3,0,0,0,2,1,0,0,1,0,1
576,0,0,0,0,4,0,1,0,2,2,0,0,2,0,2
577,9,2,3,1,1,0,0,0,1,1,1,1,1,1,1
578,10,2,1,1,3,0,1,0,1,2,1,1,2,0,1
579,3,0,3,0,10,2,1,1,1,2,2,2,1,1,2
580,2,0,3,0,11,3,1,2,2,2,2,2,1,1,2
581,11,5,2,0,0,0,0,0,2,1,1,0,1,0,1
582,6,1,1,0,10,3,3,2,1,1,1,2,2,2,2
583,7,1,1,0,8,1,3,1,2,1,1,2,2,2,2
584,9,3,3,1,8,1,0,1,2,1,1,2,1,0,1
585,1,0,0,0,11,3,2,0,2,2,2,0,2,2,2
586,1,0,0,0,8,0,3,1,2,2,0,2,2,0,2
587,2,0,0,0,10,3,4,0,1,2,2,0,2,2,2
588,3,0,3,1,9,2,0,0,1,1,2,1,1,2,2
589,9,2,3,2,8,1,2,0,1,1,1,1,1,1,2
590,9,2,3,1,3,0,1,0,1,1,1,1,1,0,1
591,10,2,1,1,2,0,1,0,1,1,1,1,1,0,1
592,10,2,1,2,3,0,2,0,1,1,1,1,2,1,1
593,0,0,0,0,9,1,2,0,1,2,2,0,2,2,2
594,4,0,1,0,11,3,2,0,1,1,2,0,2,0,2
595,9,2,2,0,2,0,0,0,1,1,1,0,1,0,1
596,3,0,1,0,7,1,3,1,1,2,2,2,2,0,2
597,9,2,2,1,4,0,0,0,1,1,1,1,1,2,1
598,8,1,0,1,4,0,1,0,1,1,1,1,2,2,1
599,9,1,3,0,4,0,0,0,2,1,1,0,1,0,1
600,3,0,1,0,10,2,3,1,2,2,2,2,1,0,2
601,8,2,2,2,10,1,2,1,1,1,1,2,2,1,2
602,9,1,1,1,3,0,1,0,2,2,1,1,2,0,1
603,10,2,3,1,2,0,0,0,1,1,1,1,1,1,1
604,2,0,1,0,9,2,2,0,2,2,2,0,1,0,2
605,10,2,2,1,0,0,0,0,1,1,1,1,1,0,1
606,1,0,0,0,9,1,2,1,2,2,2,2,2,0,2
607,7,1,0,0,0,0,0,0,1,1,1,0,0,0,1
608,10,2,2,0,0,0,0,0,1,1,1,0,1,1,1
609,6,0,3,1,7,1,1,0,2,2,2,1,2,0,2
610,5,1,1,1,7,1,1,0,1,2,2,1,1,2,1
611,2,0,0,0,10,2,2,0,2,2,2,0,2,2,2
612,10,2,1,0,1,0,0,0,1,1,1,0,1,0,1
613,9,2,2,0,3,0,1,0,2,2,1,0,2,0,1
614,0,0,0,0,9,2,3,1,1,2,2,2,2,0,2
615,1,0,0,0,11,4,3,0,2,2,2,0,2,0,2
616,8,2,2,1,5,0,1,0,2,1,1,1,2,1,1
617,9,3,5,0,9,1,1,2,1,1,1,2,1,0,2
618,1,0,0,0,10,3,3,0,1,2,2,0,2,0,2
619,10,1,2,0,1,0,0,0,1,1,1,0,1,0,1
620,10,5,2,1,5,0,3,1,1,2,1,2,1,0,1
621,5,0,2,0,9,2,2,1,1,2,2,2,1,1,2
622,0,0,0,0,9,2,3,0,1,2,2,0,2,0,2
623,5,0,2,0,11,3,2,2,1,2,2,2,1,1,2
624,10,2,2,0,1,0,0,0,1,1,1,0,1,2,1
625,5,0,2,0,1,0,0,0,1,2,0,0,1,0,1
626,11,5,4,2,5,1,1,0,1,2,2,1,2,0,1
627,0,0,0,0,3,0,2,0,1,2,0,0,2,2,2
628,8,1,1,0,2,0,1,0,1,1,1,0,1,0,1
629,4,0,1,0,7,1,2,1,2,1,2,2,2,0,2
630,2,0,1,0,11,3,2,1,2,1,2,2,1,0,2
631,0,0,0,0,11,3,3,1,1,2,2,2,2,1,2
632,11,3,2,1,3,0,2,0,1,1,1,1,2,2,1
633,4,0,1,0,1,0,1,0,1,1,0,0,2,0,1
634,0,0,0,0,4,0,2,0,2,2,0,0,2,0,2
635,6,0,2,0,10,4,2,2,1,1,2,2,1,2,2
636,7,1,2,2,9,4,3,0,1,2,2,1,2,0,2
637,1,0,0,0,6,0,2,0,2,2,0,0,2,2,2
638,2,0,0,1,10,2,3,0,2,2,2,1,2,0,2
639,0,0,0,0,11,3,2,0,2,2,2,0,2,0,2
640,10,2,2,0,3,0,1,0,1,2,1,0,2,2,1
641,11,2,1,0,0,0,0,0,1,1,1,0,1,1,1
642,6,1,1,2,6,1,4,0,2,2,2,1,2,2,1
643,9,2,1,1,2,0,1,0,1,1,1,1,2,1,1
644,11,3,3,1,1,0,0,0,1,1,1,1,1,1,1
645,11,3,1,0,0,0,0,0,1,1,1,0,1,1,1
646,1,0,1,0,10,2,4,2,1,2,2,2,2,2,2
647,3,0,0,0,7,1,2,1,2,2,2,2,2,2,2
648,1,0,0,0,4,0,1,0,2,1,0,0,2,0,2
649,4,0,2,0,0,0,0,0,1,1,0,0,1,1,1
650,11,3,4,1,4,0,0,0,2,2,1,1,1,0,1
651,11,4,3,1,3,0,0,0,1,1,1,1,1,0,1
652,2,0,0,0,9,2,2,1,1,2,2,2,2,1,2
653,7,0,2,0,8,1,2,2,1,2,2,2,1,2,2
654,6,1,2,1,3,0,0,0,1,1,1,1,1,1,1
655,9,3,0,2,7,0,4,1,1,2,1,1,2,1,1
656,11,3,4,0,7,1,1,2,2,2,1,2,2,2,2
657,11,3,2,0,0,0,0,0,1,1,1,0,1,0,1
658,10,2,3,1,4,0,0,0,2,1,1,1,1,0,1
659,10,2,1,0,0,0,1,0,2,1,1,0,2,1,1
660,2,0,1,0,6,0,0,0,1,2,0,0,1,2,2
661,7,1,3,0,7,1,0,1,2,2,1,2,1,2,2
662,9,2,4,2,8,4,3,0,2,2,2,1,1,1,1
663,3,0,1,0,11,2,2,0,1,2,2,0,1,0,2
664,10,3,3,2,3,0,1,0,1,2,1,1,1,1,1
665,2,0,1,0,5,1,1,0,2,2,2,0,1,0,2
666,10,3,1,1,6,0,2,0,1,1,1,1,2,0,1
667,7,1,2,0,4,0,1,0,1,2,1,0,2,0,1
668,0,0,0,0,10,2,0,0,2,2,2,0,0,0,2
669,9,2,2,0,4,0,1,0,2,1,1,0,1,1,1
670,3,0,3,0,8,1,0,0,2,2,2,0,1,2,2
671,3,0,0,0,11,3,2,0,1,1,2,0,2,0,2
672,4,0,1,1,11,3,4,1,2,2,2,1,2,0,2
673,7,1,2,1,8,2,1,1,2,2,2,2,1,2,1
674,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
675,3,0,1,0,11,2,3,1,2,1,2,2,1,0,2
676,10,3,3,2,4,0,1,0,2,1,1,1,1,1,1
677,7,1,2,1,9,1,1,0,1,1,2,1,2,1,1
678,6,0,1,1,9,2,3,1,1,2,2,1,1,0,2
679,9,2,2,0,2,0,2,0,1,1,1,0,2,0,1
680,11,5,4,1,1,0,0,0,1,2,1,1,1,1,1
681,11,4,2,0,1,0,0,0,1,1,1,0,1,1,1
682,6,0,3,1,8,1,1,0,1,1,2,1,1,1,2
683,10,2,3,0,1,0,1,0,2,1,1,0,2,1,1
684,11,3,2,0,1,0,0,0,1,1,1,0,1,1,1
685,1,0,0,0,5,0,2,0,1,1,0,0,2,2,2
686,10,2,1,0,0,0,0,0,1,1,1,0,1,1,1
687,8,1,1,2,6,1,3,0,1,2,2,1,2,0,1
688,3,0,1,1,11,5,4,1,1,1,2,1,1,0,2
689,6,1,2,0,0,0,0,0,1,1,1,0,1,1,1
690,4,0,1,0,0,0,0,0,1,1,0,0,1,0,1
691,8,1,3,1,3,0,0,0,1,2,1,1,1,0,1
692,6,1,0,1,11,4,2,1,2,2,1,1,2,2,2
693,11,3,2,0,4,0,1,0,1,2,1,0,1,0,1
694,3,0,2,1,10,2,1,0,2,2,2,1,2,0,2
695,3,0,1,0,8,1,2,0,2,1,2,0,1,1,2
696,5,0,1,1,10,2,2,1,2,2,2,1,2,2,2
697,1,0,0,0,2,0,1,0,1,2,0,0,2,1,2
698,9,1,4,0,9,2,0,1,1,1,1,2,1,1,2
699,2,0,0,0,4,0,2,0,2,1,0,0,2,2,2
700,0,0,0,0,9,1,1,0,1,2,2,0,2,2,2
701,11,3,1,2,2,0,1,0,1,1,1,1,2,0,1
702,9,2,1,0,0,0,0,0,2,1,1,0,1,0,1
703,10,2,1,1,4,1,1,0,1,2,2,1,2,1,1
704,2,0,1,0,11,4,3,2,2,2,2,2,2,2,2
705,6,0,4,0,10,2,1,1,1,1,2,2,1,1,2
706,0,0,0,0,9,1,1,0,2,2,2,0,2,2,2
707,5,0,0,0,8,1,3,1,2,2,2,2,2,0,2
708,9,1,2,0,1,0,0,0,1,2,1,0,1,1,1
709,5,0,0,0,0,0,2,0,1,1,0,0,2,0,1
710,1,0,0,0,10,2,2,1,2,2,2,2,2,0,2
711,9,2,2,0,2,0,1,0,1,1,1,0,2,0,1
712,10,2,2,0,0,0,0,0,1,1,1,0,1,0,1
713,10,3,2,0,3,0,1,0,1,1,1,0,1,0,1
714,9,1,3,0,1,0,0,0,1,1,1,0,1,1,1
715,4,0,1,0,10,2,3,2,1,2,2,2,1,1,2
716,0,0,0,0,8,1,2,0,2,2,2,0,2,0,2
717,10,2,3,1,2,0,0,0,2,1,1,1,1,0,1
718,3,0,0,0,9,3,3,0,1,1,2,0,2,1,2
719,1,0,0,0,11,3,3,1,2,2,2,2,2,0,2
720,7,1,2,0,1,0,0,0,1,1,1,0,1,1,1
721,2,0,1,0,9,2,1,0,1,2,2,0,1,2,2
722,4,0,1,1,11,2,3,0,1,2,2,1,1,0,2
723,10,2,2,0,4,0,2,1,1,2,1,2,2,1,1
724,9,2,2,0,0,0,0,0,2,1,1,0,1,1,1
725,11,7,1,3,11,7,4,0,2,2,2,1,1,2,2
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
727,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
729,2,0,1,0,11,3,2,1,1,2,2,2,2,2,2
730,5,0,2,0,0,0,0,0,1,1,0,0,1,0,1
731,6,1,1,0,2,0,0,0,1,1,1,0,1,1,1
732,3,0,1,0,4,0,2,0,2,1,0,0,1,0,2
733,7,1,3,1,3,0,0,0,1,2,1,1,1,2,1
734,4,0,1,0,7,1,3,0,1,1,2,0,1,1,2
735,11,4,3,1,6,0,2,0,2,2,1,1,1,0,1
736,1,0,0,0,10,2,3,0,2,2,2,0,2,1,2
737,4,0,3,1,9,3,0,0,2,2,2,1,1,2,2
738,8,1,1,0,0,0,0,0,2,1,1,0,1,1,1
739,10,2,3,0,1,0,0,0,2,1,1,0,1,0,1
740,9,1,1,0,2,0,1,1,2,1,1,2,2,1,1
741,1,0,0,0,10,2,3,1,1,2,2,2,2,2,2
742,1,0,0,0,11,2,2,1,2,2,2,2,2,2,2
743,0,0,0,0,9,1,2,1,2,2,2,2,2,2,2
744,11,4,3,0,1,0,2,0,1,1,1,0,1,0,1
745,3,0,1,0,8,1,1,0,1,2,2,0,1,0,2
746,8,1,2,1,3,0,0,0,1,1,1,1,1,0,1
747,10,2,3,1,2,0,1,0,1,1,1,1,2,1,1
748,9,2,1,1,5,0,2,0,2,1,1,1,1,2,1
749,3,0,0,0,8,2,2,1,2,1,2,2,2,1,2
750,8,2,4,1,9,2,1,1,1,1,1,2,1,1,2
751,8,0,1,0,0,0,0,0,1,1,0,0,1,0,1
752,10,2,3,1,1,0,0,0,2,1,1,1,1,0,1
753,9,2,2,1,7,1,1,1,1,1,1,1,1,0,2
754,11,3,1,1,2,0,2,0,1,1,1,1,2,0,1
755,11,3,2,0,1,0,0,0,1,1,1,0,1,0,1
756,8,1,2,1,5,1,2,1,2,2,2,2,2,0,1
757,3,0,1,0,11,3,2,1,2,1,2,2,1,0,2
758,3,0,0,0,11,4,3,0,2,2,2,0,2,1,2
759,3,0,0,0,11,3,2,1,1,1,2,2,2,0,2
760,10,2,3,0,0,0,0,0,2,1,1,0,1,1,1
761,10,2,3,0,0,0,0,0,1,1,1,0,1,1,1
762,10,2,4,1,1,0,0,1,1,2,1,2,1,0,1
763,9,2,4,1,7,2,0,0,2,2,1,1,1,0,1
764,1,0,0,0,8,1,3,1,2,2,2,2,2,2,2
765,4,0,1,0,0,0,0,0,1,1,0,0,1,0,1
766,3,0,1,0,0,0,0,0,2,1,0,0,1,0,1
767,5,0,2,1,11,2,3,1,1,2,2,1,2,1,2
768,9,2,2,2,3,0,1,0,1,1,1,1,2,0,1
769,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
770,8,2,2,0,4,0,1,0,2,2,1,0,1,2,1
771,11,4,4,2,3,0,1,0,1,2,1,1,1,0,1
772,0,0,0,0,7,1,1,0,2,2,2,0,2,0,2
773,11,2,1,0,0,0,0,0,1,1,1,0,1,0,1
774,0,0,0,0,7,0,1,1,2,2,0,2,2,2,2
775,11,4,1,2,4,0,2,0,2,1,1,1,2,0,1
776,9,2,2,1,2,0,0,0,1,2,1,1,1,2,1
777,9,1,2,1,9,2,2,1,1,1,1,1,1,1,2
778,0,0,0,0,11,2,2,1,1,2,2,2,2,0,2
779,8,2,1,0,3,0,2,1,2,1,1,2,2,0,1
780,10,3,2,1,2,0,0,0,1,1,1,1,1,0,1
781,10,2,1,1,1,0,2,0,1,1,1,1,2,0,1
782,7,1,0,1,6,0,3,0,2,2,1,1,2,1,1
783,3,0,1,0,8,1,2,1,2,2,2,2,2,2,2
784,4,0,2,0,0,0,0,0,1,1,0,0,1,0,1
785,1,0,1,0,10,3,4,1,2,2,2,2,2,2,2
786,11,2,1,0,3,0,2,0,2,1,1,0,2,1,1
787,10,2,3,1,1,0,1,0,2,2,1,1,2,2,1
788,8,0,3,0,9,3,1,2,2,1,2,2,1,0,2
789,0,0,0,0,5,1,1,0,2,2,2,0,2,0,2
790,10,3,3,1,3,0,0,0,1,1,1,1,1,0,1
791,10,2,2,0,3,0,0,0,2,1,1,0,1,0,1
792,2,0,1,0,8,1,1,0,2,2,2,0,2,1,2
793,9,1,2,1,2,0,1,0,2,1,1,1,1,0,1
794,6,0,2,0,9,1,1,1,2,2,2,2,1,0,2
795,9,1,2,1,7,0,2,1,2,1,1,2,2,0,1
796,3,0,0,0,10,2,3,0,2,2,2,0,2,1,2
797,5,0,1,0,0,0,1,0,1,1,0,0,2,0,1
798,2,0,1,0,11,3,3,0,2,2,2,0,2,1,2
799,8,2,4,0,7,1,0,1,1,1,1,2,1,1,2
800,11,3,1,1,1,0,1,1,1,1,1,2,1,0,1
801,3,0,1,0,7,0,2,1,2,1,0,2,1,0,2
802,8,2,2,0,1,0,0,0,1,1,1,0,1,0,1
803,11,3,2,2,1,0,1,0,2,1,1,1,2,1,1
804,0,0,0,0,11,3,1,0,2,2,2,0,2,2,2
805,2,0,1,0,10,2,2,1,2,2,2,2,1,2,2
806,3,0,3,1,9,2,2,1,1,1,2,2,1,1,2
807,0,0,0,0,6,1,1,1,1,2,2,2,2,0,2
808,11,4,2,2,1,0,1,0,1,1,1,1,1,1,1
809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
810,11,3,3,1,1,0,0,0,2,1,1,1,1,0,1
811,5,1,2,0,9,3,2,2,2,2,2,2,2,2,2
812,1,0,1,0,11,5,3,1,2,2,2,2,2,0,2
813,9,1,2,0,3,0,1,0,2,1,1,0,2,1,1
814,9,2,0,0,0,0,0,0,1,1,1,0,0,0,1
815,1,0,1,0,10,3,2,2,2,1,2,2,2,2,2
816,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
817,9,1,2,2,7,1,2,1,2,2,2,1,2,1,1
818,11,3,3,0,3,0,0,1,2,2,1,2,1,0,1
819,2,0,1,0,11,3,1,1,2,2,2,2,1,2,2
820,7,1,3,1,4,0,0,0,2,2,1,1,1,2,1
821,11,3,5,2,7,1,0,0,1,1,1,1,1,1,1
822,2,0,1,0,2,0,0,0,1,1,0,0,1,0,1
823,1,0,1,0,9,2,2,0,1,2,2,0,2,0,2
824,0,0,0,0,10,2,1,0,2,2,2,0,2,2,2
825,6,1,1,0,9,1,3,1,2,1,1,2,1,0,2
826,3,0,2,0,7,1,0,0,1,1,2,0,1,2,2
827,10,3,3,2,2,0,0,0,2,1,1,1,1,1,1
828,0,0,0,0,11,4,3,1,2,2,2,2,2,0,2
829,7,1,1,0,2,0,1,1,1,1,1,2,1,1,1
830,10,6,1,2,6,0,4,1,1,2,1,1,2,1,1
831,2,0,0,0,10,2,2,0,2,2,2,0,2,0,2
832,0,0,0,0,5,1,2,0,2,2,2,0,2,0,2
833,10,3,1,2,7,1,3,0,1,2,2,1,2,1,1
834,10,3,3,0,4,0,0,1,1,2,1,2,1,2,1
835,3,0,1,0,7,1,3,1,1,1,2,2,2,1,2
836,7,1,2,1,1,0,1,0,2,1,1,1,2,1,1
837,0,0,0,0,10,2,2,0,2,2,2,0,2,2,2
838,5,1,1,0,10,3,2,2,1,1,1,2,1,0,2
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
840,9,2,2,0,2,0,0,0,1,1,1,0,1,1,1
841,5,1,3,1,9,2,1,1,1,1,2,1,1,2,2
842,9,1,0,0,2,0,3,0,1,1,1,0,2,1,1
843,10,2,3,1,2,0,0,0,1,1,1,1,1,1,1
844,10,2,1,0,3,0,2,0,1,2,1,0,2,1,1
845,2,0,0,0,7,1,4,1,2,2,2,2,2,0,2
846,1,0,0,0,11,4,2,1,2,2,2,2,2,0,2
847,9,1,1,0,1,0,1,0,1,1,1,0,2,1,1
848,11,4,5,1,5,0,0,0,1,2,1,1,1,0,1
849,5,0,2,0,9,2,2,0,2,1,2,0,2,1,2
850,11,3,4,1,6,0,1,0,2,2,1,1,2,2,1
851,8,3,4,0,9,1,1,1,1,1,1,2,1,0,2
852,9,2,3,1,7,1,1,0,1,2,1,1,1,0,1
853,11,2,1,1,1,0,1,0,1,1,1,1,2,1,1
854,10,2,2,0,0,0,0,0,1,1,1,0,1,0,1
855,1,0,1,0,9,2,2,1,2,2,2,2,2,0,2
856,2,0,1,0,7,0,1,0,2,1,0,0,1,0,2
857,6,0,1,1,7,1,0,0,1,2,2,1,1,1,2
858,2,0,1,0,9,1,1,1,1,2,2,2,1,0,2
859,10,2,0,1,1,0,4,0,2,1,1,1,2,0,1
860,6,1,2,1,2,0,0,0,2,2,1,1,1,0,1
861,11,2,3,1,3,0,0,0,1,1,1,1,1,1,1
862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
863,3,0,2,0,1,0,0,0,1,1,0,0,1,0,1
864,8,2,1,0,1,0,1,0,2,1,1,0,2,1,1
865,7,0,0,1,9,2,4,1,2,1,2,1,2,1,2
