,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
29285,0,1,0,1,2,1,2,1,2,2,2,2,2
29286,2,2,0,0,0,0,1,1,1,0,1,1,1
29287,0,0,0,0,0,0,0,0,0,0,0,0,2
29288,2,2,2,2,3,1,2,1,1,1,2,1,1
29289,0,0,0,1,3,0,2,2,2,0,2,0,2
29290,0,0,0,0,2,0,2,2,0,0,2,0,2
29291,5,3,3,0,2,0,1,1,1,1,1,1,1
29292,0,0,0,3,3,1,2,2,2,2,2,0,2
29293,0,0,0,3,3,1,2,2,2,2,2,0,2
29294,1,2,0,0,0,0,2,1,1,0,1,0,1
29295,1,1,0,2,2,1,2,2,1,2,2,2,2
29296,1,1,1,0,2,0,2,1,1,1,1,1,1
29297,2,3,1,0,0,0,2,2,1,1,1,0,1
29298,0,2,0,1,1,0,2,2,2,0,2,2,2
29299,2,3,1,0,2,1,1,2,1,2,1,0,1
29300,3,4,0,0,1,1,2,2,1,2,1,0,1
29301,0,0,0,0,1,0,2,2,0,0,2,2,2
29302,3,3,0,0,0,1,1,1,1,2,1,2,1
29303,2,1,1,0,3,1,1,2,1,1,1,2,1
29304,1,2,0,6,3,2,2,2,2,2,2,0,2
29305,2,3,1,0,2,0,1,2,1,1,1,2,1
29306,0,2,2,0,2,0,2,2,0,1,2,2,1
29307,1,2,0,3,3,1,2,2,2,2,1,0,2
29308,2,2,1,1,2,1,1,2,1,1,1,0,2
29309,0,0,0,2,4,1,2,2,2,2,2,2,2
29310,3,2,0,0,2,1,2,2,1,2,2,0,1
29311,1,1,0,0,0,0,1,1,1,0,1,1,1
29312,0,0,0,3,2,1,1,2,2,2,2,0,2
29313,2,2,0,0,0,0,2,2,1,0,1,1,1
29314,2,2,1,0,3,1,1,1,1,2,2,0,1
29315,0,0,0,3,2,1,2,1,2,2,2,0,2
29316,0,0,0,0,1,0,2,2,0,0,2,0,2
29317,0,0,0,0,2,0,2,2,0,0,2,2,2
29318,0,3,0,1,1,1,2,2,2,2,1,1,2
29319,2,3,1,0,1,0,2,1,1,1,1,1,1
29320,1,2,1,0,0,0,1,1,1,1,1,1,1
29321,2,1,0,0,2,1,1,1,1,2,1,0,1
29322,2,1,0,0,1,0,1,1,1,0,1,2,1
29323,3,3,1,0,0,0,1,1,1,1,1,1,1
29324,0,1,0,0,1,0,1,2,0,0,2,2,2
29325,0,0,0,3,4,1,2,1,2,2,2,0,2
29326,0,2,0,3,2,2,1,2,2,2,2,0,2
29327,0,2,1,3,2,1,1,1,2,1,2,2,2
29328,0,0,0,0,0,0,2,0,0,0,0,0,2
29329,2,3,1,0,0,0,1,1,1,1,1,1,1
29330,0,0,0,0,1,0,2,2,0,0,2,0,2
29331,0,2,0,4,1,0,1,2,2,0,2,0,2
29332,0,3,0,2,1,0,2,1,2,0,1,0,2
29333,2,2,2,0,2,0,2,1,1,1,2,1,1
29334,0,0,0,1,3,1,2,2,2,2,2,2,2
29335,1,2,0,0,1,0,1,1,1,0,1,0,1
29336,3,0,1,0,3,0,2,2,1,1,2,2,1
29337,0,2,0,4,3,1,1,2,2,2,2,1,2
29338,1,1,0,1,3,1,1,1,1,2,2,1,2
29339,1,4,1,0,0,0,2,2,1,1,1,1,1
29340,3,3,1,0,0,0,2,1,1,1,1,0,1
29341,0,1,0,2,3,1,1,2,2,2,2,2,2
29342,1,1,0,0,2,0,2,1,1,0,1,0,1
29343,4,3,1,0,0,0,2,2,1,1,1,0,1
29344,0,0,0,3,3,1,2,2,2,2,2,2,2
29345,4,3,1,0,0,0,1,1,1,1,1,1,1
29346,0,0,0,2,2,0,2,2,2,0,2,0,2
29347,2,2,0,1,2,2,1,1,1,2,2,2,1
29348,2,4,2,0,0,0,2,1,1,1,1,0,1
29349,0,1,0,3,2,0,2,2,2,0,1,0,2
29350,1,3,0,0,0,1,2,1,1,2,1,0,1
29351,3,3,2,0,1,0,1,2,1,1,1,0,1
29352,1,0,0,0,0,0,2,1,1,0,0,0,1
29353,6,2,1,0,2,2,1,2,1,2,2,0,1
29354,2,1,1,0,0,0,1,1,1,1,1,0,1
29355,0,2,0,0,0,0,2,1,0,0,1,1,1
29356,0,1,0,1,1,0,1,2,2,0,1,0,2
29357,3,3,2,0,1,0,2,1,1,1,1,1,1
29358,1,3,0,0,0,0,1,2,1,0,1,1,1
29359,2,1,0,0,0,0,1,1,1,0,1,0,1
29360,3,2,0,0,1,0,1,1,1,0,2,1,1
29361,0,1,0,3,1,1,2,2,2,2,1,2,2
29362,0,0,0,1,2,0,2,2,2,0,2,2,2
29363,1,4,2,4,1,1,2,1,2,1,1,2,1
29364,0,1,0,0,2,0,2,2,0,0,2,0,2
29365,2,3,1,0,0,0,2,1,1,1,1,2,1
29366,1,1,0,0,3,1,1,2,1,2,1,2,1
29367,2,1,1,0,2,0,1,1,1,1,1,2,1
29368,0,0,1,1,2,0,1,2,2,1,2,0,2
29369,0,0,0,3,2,0,2,2,2,0,2,0,2
29370,0,1,0,3,2,0,1,2,2,0,1,0,2
29371,2,2,1,0,1,0,1,1,1,1,2,0,1
29372,0,2,0,0,0,0,2,1,0,0,1,1,1
29373,4,2,0,0,0,0,2,1,1,0,1,0,1
29374,3,2,0,0,0,0,1,1,1,0,1,1,1
29375,1,1,1,1,3,0,1,1,1,1,1,2,2
29376,1,3,0,3,0,2,1,2,1,2,1,2,2
29377,0,0,0,1,2,0,2,1,2,0,2,2,2
29378,1,1,1,1,2,0,1,1,2,1,1,0,1
29379,3,4,0,0,0,0,2,1,1,0,1,1,1
29380,0,0,0,4,5,2,2,2,2,2,2,0,2
29381,3,3,1,0,0,0,2,1,1,1,1,1,1
29382,0,0,0,3,2,0,2,2,2,0,2,0,2
29383,3,2,2,0,2,0,1,1,1,1,1,0,1
29384,2,2,1,0,0,0,1,2,1,1,1,2,1
29385,0,1,0,0,0,0,1,1,0,0,1,0,1
29386,3,1,0,0,0,0,1,1,1,0,1,1,1
29387,0,0,0,2,2,0,1,1,2,0,2,0,2
29388,2,2,0,0,1,0,1,1,1,0,2,1,1
29389,3,1,1,2,1,0,2,2,2,1,2,2,1
29390,2,1,1,0,1,0,1,2,1,1,2,0,1
29391,0,2,0,1,2,1,1,1,2,2,2,0,2
29392,1,2,0,0,0,0,1,1,1,0,1,2,1
29393,0,1,0,1,0,0,2,2,2,0,1,2,2
29394,0,0,0,2,1,0,2,2,2,0,2,2,2
29395,0,0,0,1,2,0,2,2,2,0,2,0,2
29396,0,0,0,1,2,1,1,1,2,2,2,0,2
29397,0,1,0,1,2,1,1,2,2,2,2,0,2
29398,0,0,1,2,5,0,2,1,2,1,2,1,2
29399,2,1,0,0,0,0,1,1,1,0,1,1,1
29400,3,5,1,0,0,0,2,2,1,1,1,0,1
29401,3,3,1,1,2,1,1,1,1,1,1,1,2
29402,0,0,0,2,3,0,2,2,2,0,2,2,2
29403,0,2,0,1,1,0,2,2,2,0,1,0,2
29404,2,2,2,0,1,0,1,1,1,1,1,0,1
29405,0,1,1,2,4,1,2,2,2,1,2,2,2
29406,2,3,0,2,1,2,2,2,1,2,1,0,2
29407,2,2,1,0,0,0,1,1,1,1,1,1,1
29408,2,2,0,2,1,1,1,2,2,2,2,0,2
29409,1,1,0,0,2,1,1,1,1,2,2,0,1
29410,0,0,0,2,3,1,1,2,2,2,2,0,2
29411,4,2,0,1,2,0,1,2,2,0,1,0,1
29412,2,1,1,0,1,0,1,1,1,1,2,1,1
29413,0,1,1,3,3,1,2,1,2,2,2,0,2
29414,3,1,0,0,0,0,2,1,1,0,1,0,1
29415,1,1,0,0,1,0,2,1,1,0,2,1,1
29416,1,2,1,0,0,0,1,1,1,1,1,0,1
29417,1,2,0,0,0,1,2,1,1,2,1,1,2
29418,1,0,0,0,0,0,1,1,1,0,0,1,1
29419,1,2,1,0,2,0,1,2,1,1,1,0,1
29420,0,0,0,2,2,0,2,2,2,0,2,2,2
29421,0,0,0,0,0,0,2,0,0,0,0,0,2
29422,1,3,3,2,2,0,2,1,2,1,1,0,1
29423,1,2,0,0,0,0,2,1,1,0,1,1,1
29424,2,3,1,0,1,1,1,2,1,2,2,0,1
29425,1,0,2,0,4,0,1,2,1,1,2,0,1
29426,0,0,0,0,0,0,1,2,0,0,0,0,2
29427,2,2,1,0,0,0,2,1,1,1,1,0,1
29428,1,2,0,0,0,0,2,2,1,0,1,1,1
29429,0,3,0,0,0,0,1,1,0,0,1,0,1
29430,1,3,1,0,0,0,2,2,1,1,1,0,1
29431,3,0,1,0,1,0,2,1,1,1,2,1,1
29432,2,4,1,0,0,0,2,1,1,1,1,1,1
29433,0,0,0,0,1,1,1,1,0,2,2,2,2
29434,0,3,0,2,0,1,1,2,2,2,1,0,2
29435,0,1,0,2,3,2,2,1,2,2,1,2,2
29436,0,1,0,0,0,0,1,1,0,0,1,0,1
29437,4,2,0,0,1,0,1,1,1,0,2,0,1
29438,0,0,0,1,3,1,1,2,2,2,2,2,2
29439,3,2,1,0,1,0,1,1,1,1,2,0,1
29440,1,0,0,0,1,0,2,1,1,0,2,1,1
29441,3,3,0,0,0,0,1,1,1,0,1,0,1
29442,0,1,0,1,0,0,2,1,2,0,1,1,2
29443,3,2,0,0,0,0,1,1,1,0,1,1,1
29444,0,0,0,1,1,0,2,2,2,0,2,2,2
29445,1,0,0,0,2,0,1,1,1,0,2,2,1
29446,0,0,0,1,2,0,1,2,2,0,2,0,2
29447,3,3,0,0,0,0,1,1,1,0,1,0,1
29448,2,3,0,0,0,0,1,1,1,0,1,1,1
29449,0,2,1,3,1,0,2,1,2,1,2,1,2
29450,3,3,0,0,0,0,1,1,1,0,1,1,1
29451,0,0,0,0,1,0,2,2,0,0,2,0,2
29452,0,2,0,0,0,0,1,1,0,0,1,1,1
29453,4,2,2,0,1,0,1,2,1,1,2,0,1
29454,2,1,0,0,1,1,2,2,1,2,2,2,1
29455,1,0,0,1,2,1,2,2,1,2,2,0,2
29456,0,0,0,2,3,0,1,2,2,0,2,0,2
29457,2,3,1,0,2,0,2,2,1,1,1,0,1
29458,0,0,0,3,3,1,2,2,2,2,2,1,2
29459,0,2,0,1,1,1,2,1,2,2,1,2,2
29460,2,2,0,0,0,0,1,2,1,0,1,1,1
29461,1,0,0,0,2,0,2,1,1,0,2,1,1
29462,0,0,0,4,2,1,2,2,2,2,2,0,2
29463,0,0,0,3,2,0,2,2,2,0,2,0,2
29464,0,1,0,1,3,1,1,2,2,2,2,2,2
29465,1,2,0,0,0,0,2,1,1,0,1,0,1
29466,3,3,0,0,0,0,1,2,1,0,1,0,1
29467,0,1,0,0,1,0,1,1,0,0,2,1,1
29468,2,4,0,0,0,0,1,1,1,0,1,1,1
29469,0,0,0,1,1,0,1,2,2,0,2,0,2
29470,1,0,1,2,3,0,2,2,2,1,2,0,2
29471,1,2,1,2,2,1,1,1,2,2,2,1,1
29472,0,1,0,1,1,0,2,2,2,0,1,0,2
29473,2,3,0,0,0,2,2,2,1,2,1,1,1
29474,2,5,2,0,0,1,1,1,1,1,1,0,1
29475,3,4,1,0,1,0,1,2,1,1,1,2,1
29476,1,2,0,0,1,0,2,1,1,0,2,0,1
29477,3,2,0,0,0,0,1,1,1,0,1,1,1
29478,0,0,0,1,4,0,1,2,2,0,2,2,2
29479,0,0,0,1,1,0,1,2,2,0,2,2,2
29480,1,3,1,0,1,0,1,1,1,1,1,1,1
29481,3,0,0,0,1,0,2,1,1,0,2,1,1
29482,0,0,0,0,1,0,2,2,0,0,2,2,2
29483,2,2,1,0,1,0,2,1,1,1,2,1,1
29484,0,0,0,0,0,0,2,0,0,0,0,0,2
29485,0,0,1,1,2,0,2,2,2,1,2,0,2
29486,1,3,0,0,0,0,2,2,1,0,1,0,1
29487,3,2,1,0,2,0,2,1,1,1,2,2,1
29488,0,2,0,1,1,1,1,1,2,2,2,0,2
29489,2,1,0,0,2,0,2,2,1,0,2,0,1
29490,0,0,0,1,3,0,2,2,2,0,2,2,2
29491,0,0,0,2,2,1,2,2,2,2,2,0,2
29492,0,3,1,2,1,1,1,1,2,1,1,1,2
29493,4,2,0,0,1,1,1,1,1,2,1,1,1
29494,0,0,0,0,0,0,0,0,0,0,0,0,1
29495,1,2,1,0,0,0,1,1,1,1,1,2,1
29496,0,0,0,4,3,1,2,2,2,2,2,2,2
29497,2,2,1,0,1,0,1,1,1,1,2,1,1
29498,1,2,0,0,0,0,1,1,1,0,1,2,1
29499,2,1,0,1,3,1,2,2,2,2,2,0,1
29500,2,1,1,0,2,1,1,1,1,2,2,0,1
29501,2,1,1,0,1,0,1,2,1,1,2,0,1
29502,1,4,0,0,0,0,2,1,1,0,1,0,1
29503,1,3,3,2,1,0,1,1,2,1,1,0,1
29504,0,1,0,2,1,0,2,2,2,0,2,2,2
29505,1,3,1,0,0,0,1,1,1,1,1,0,1
29506,1,0,1,0,2,0,2,1,1,1,2,1,1
29507,0,1,0,2,0,0,1,2,2,0,1,0,2
29508,0,0,0,3,2,1,2,2,2,2,2,0,2
29509,0,1,0,0,0,0,1,1,0,0,1,0,1
29510,2,2,1,0,0,0,2,1,1,1,1,0,1
29511,1,3,1,0,0,0,1,1,1,1,1,1,1
29512,1,4,0,0,0,1,1,1,1,2,1,0,1
29513,0,0,0,1,4,1,1,2,2,2,2,2,2
29514,0,0,0,2,2,0,2,2,2,0,2,1,2
29515,0,1,0,1,1,1,2,1,2,2,2,0,2
29516,1,1,0,0,1,0,2,1,1,0,1,0,1
29517,1,0,0,1,3,1,1,1,1,2,2,1,2
29518,2,1,0,0,0,0,1,1,1,0,1,0,1
29519,0,2,0,3,2,2,2,1,2,2,2,0,2
29520,0,0,0,3,2,0,2,2,2,0,2,0,2
29521,2,2,0,0,0,0,2,1,1,0,1,1,1
29522,0,1,0,1,4,0,1,1,2,0,2,2,2
29523,0,2,0,2,1,1,2,2,2,2,1,0,2
29524,1,0,2,1,4,0,2,2,2,1,2,1,1
29525,0,1,0,0,1,0,2,1,0,0,1,0,1
29526,1,2,1,0,1,0,2,1,1,1,1,1,1
29527,0,1,0,3,3,2,2,2,2,2,2,2,2
29528,0,2,1,0,0,0,1,2,0,1,1,0,1
29529,0,0,0,2,2,0,2,2,2,0,2,0,2
29530,2,4,1,0,0,0,1,1,1,1,1,1,1
29531,5,3,2,0,0,0,1,1,1,1,1,1,1
29532,0,0,0,1,2,1,1,1,2,2,2,2,2
29533,0,0,0,0,2,0,1,2,0,0,2,0,2
29534,2,5,0,0,0,1,1,1,1,2,1,0,1
29535,3,1,1,4,1,0,1,1,1,1,1,0,2
29536,0,0,0,0,1,0,1,2,0,0,2,0,2
29537,4,2,0,0,0,1,1,1,1,2,1,1,1
29538,0,3,0,1,2,1,2,2,2,2,2,0,2
29539,0,1,0,3,2,1,2,2,2,2,2,0,2
29540,0,4,1,2,0,0,1,2,2,1,1,0,2
29541,2,2,0,0,0,0,2,1,1,0,1,0,1
29542,2,1,1,0,0,0,2,1,1,1,1,1,1
29543,1,2,0,0,2,0,1,1,1,0,2,0,1
29544,2,3,1,0,0,0,1,1,1,1,1,0,1
29545,1,1,0,0,1,0,2,1,1,0,1,1,1
29546,1,1,0,3,4,2,1,1,1,2,2,0,2
29547,2,3,1,0,1,0,2,1,1,1,1,2,1
29548,3,3,2,0,1,0,2,1,1,1,2,1,1
29549,5,4,1,0,0,0,2,1,1,1,1,1,1
29550,2,2,0,0,0,0,2,1,1,0,1,0,1
29551,3,3,1,0,0,0,1,1,1,1,1,1,1
29552,1,2,1,0,2,0,1,1,1,1,2,0,1
29553,0,0,0,3,3,1,2,2,2,2,2,0,2
29554,1,3,0,0,1,0,1,1,1,0,2,0,1
29555,0,1,0,1,2,1,2,1,2,2,1,1,2
29556,0,1,0,3,2,1,2,2,2,2,2,0,2
29557,0,0,0,4,3,1,2,2,2,2,2,2,2
29558,2,2,0,0,0,0,1,1,1,0,1,0,1
29559,0,1,0,2,1,1,2,1,2,2,1,2,2
29560,3,2,1,0,1,0,2,1,1,1,1,0,1
29561,0,0,0,3,3,0,2,2,2,0,2,1,2
29562,1,1,1,0,1,0,2,1,1,1,2,1,1
29563,2,2,0,0,1,0,2,1,1,0,2,2,1
29564,0,1,0,1,1,1,2,1,2,2,1,0,2
29565,2,2,1,0,0,0,2,1,1,1,1,0,1
29566,4,4,0,0,1,0,2,1,1,0,1,1,1
29567,1,0,1,1,4,1,2,2,1,1,2,1,2
29568,2,1,0,0,0,0,2,1,1,0,1,1,1
29569,0,0,0,2,2,0,2,2,2,0,2,0,2
29570,0,1,0,0,2,0,1,2,0,0,1,0,2
29571,0,1,0,3,3,1,1,2,2,2,1,0,2
29572,0,0,0,0,0,0,2,0,0,0,0,0,2
29573,4,4,1,0,0,0,1,2,1,1,1,0,1
29574,0,0,0,0,1,0,1,2,0,0,2,0,2
29575,0,0,0,0,2,0,2,2,0,0,2,2,2
29576,0,2,0,0,0,0,1,1,0,0,1,0,1
29577,0,1,0,4,3,1,2,2,2,2,2,2,2
29578,0,1,0,1,1,1,1,1,2,2,1,0,2
29579,2,2,1,0,2,0,2,2,1,1,1,0,1
29580,1,1,2,0,2,0,2,2,1,1,1,2,1
29581,0,1,0,2,2,0,1,1,2,0,2,1,2
29582,2,4,1,0,0,0,1,1,1,1,1,0,1
29583,0,1,0,3,2,1,1,2,2,2,1,2,2
29584,2,3,1,0,0,0,1,1,1,1,1,1,1
29585,3,1,2,0,1,0,1,1,1,1,1,0,1
29586,0,0,0,1,3,1,1,2,2,2,2,1,2
29587,4,3,2,0,1,0,1,1,1,1,1,1,1
29588,4,5,2,1,0,0,1,1,1,1,1,1,1
29589,0,1,0,0,1,0,2,2,0,0,2,0,1
29590,3,3,1,0,0,0,2,1,1,1,1,1,1
29591,0,0,0,3,3,0,1,2,2,0,2,2,2
29592,2,2,2,0,1,0,2,1,1,1,2,1,1
29593,1,2,1,3,2,1,1,1,2,2,2,0,2
29594,1,1,1,0,2,0,2,2,1,1,1,2,1
29595,1,1,1,0,1,0,1,1,1,1,2,0,1
29596,0,1,1,3,4,1,2,2,2,2,1,2,2
29597,4,3,2,0,0,0,2,1,1,1,1,0,1
29598,0,0,0,0,1,0,1,2,0,0,2,0,2
29599,0,1,0,1,2,1,1,2,2,2,2,1,2
29600,2,1,1,0,0,0,2,1,1,1,1,1,1
29601,1,2,0,0,0,0,2,1,1,0,1,1,1
29602,1,0,0,0,0,0,1,1,1,0,0,0,1
29603,3,1,1,0,1,0,2,1,1,1,2,0,1
29604,1,0,1,0,2,0,1,1,1,1,2,1,1
29605,1,2,0,0,0,0,2,1,1,0,1,2,1
29606,1,1,0,0,1,0,1,1,1,0,1,1,1
29607,2,2,0,0,1,0,2,2,1,0,2,2,1
29608,2,0,0,0,2,0,2,1,1,0,2,0,1
29609,2,2,0,0,1,0,1,1,1,0,2,0,1
29610,0,0,0,0,0,0,2,0,0,0,0,0,2
29611,2,4,0,1,0,2,2,1,2,2,1,0,1
29612,0,2,0,0,0,0,2,2,0,0,1,0,1
29613,0,0,0,2,3,1,2,2,2,2,2,2,2
29614,1,1,0,0,2,0,2,1,1,0,2,0,1
29615,3,1,1,0,0,0,1,1,1,1,1,1,1
29616,2,2,0,0,0,0,2,1,1,0,1,1,1
29617,0,0,0,1,2,1,2,2,2,2,2,2,2
29618,0,3,0,1,0,1,2,1,2,2,1,1,2
29619,1,1,1,2,4,0,2,2,1,1,2,0,2
29620,0,0,0,1,2,0,2,2,2,0,2,0,2
29621,2,1,1,0,1,0,2,2,1,1,1,0,1
29622,0,0,0,1,3,0,2,2,2,0,2,2,2
29623,0,0,0,2,1,0,1,2,2,0,2,2,2
29624,0,2,0,3,1,1,1,2,2,2,1,2,2
29625,0,1,0,1,1,1,2,2,2,2,1,1,2
29626,1,3,1,0,0,0,2,1,1,1,1,2,1
29627,2,2,0,0,1,0,1,1,1,0,1,1,1
29628,0,0,0,0,1,0,1,2,0,0,2,0,2
29629,3,2,1,0,1,1,1,2,1,2,1,0,1
29630,0,2,0,0,1,0,1,1,0,0,2,0,1
29631,0,1,1,4,1,0,2,1,2,1,2,0,2
29632,1,1,1,2,3,1,1,1,1,1,2,2,2
29633,2,2,1,1,3,1,2,1,1,1,2,0,2
29634,4,2,2,0,2,0,1,1,1,1,2,0,1
29635,0,0,0,2,3,0,1,2,2,0,2,2,2
29636,0,0,0,1,2,0,2,2,2,0,2,2,2
29637,0,2,0,0,0,0,2,1,0,0,1,1,1
29638,3,2,1,0,1,0,1,1,1,1,2,1,1
29639,0,2,0,3,3,2,1,1,2,2,2,1,2
29640,4,2,1,0,0,0,1,1,1,1,1,1,1
29641,0,0,0,0,2,0,2,2,0,0,2,2,2
29642,0,1,1,1,1,0,1,2,2,1,1,0,2
29643,0,2,0,0,0,0,2,1,0,0,1,0,1
29644,3,2,0,0,1,0,1,1,1,0,2,1,1
29645,1,2,0,0,0,0,1,1,1,0,1,1,1
29646,1,1,1,0,2,0,2,2,1,1,2,2,1
29647,3,3,2,0,1,0,1,1,1,1,2,1,1
29648,3,3,1,0,0,0,2,1,1,1,1,1,1
29649,3,4,1,0,0,2,1,1,1,2,1,0,1
29650,2,0,2,3,4,0,2,1,1,1,2,0,2
29651,0,0,0,1,2,0,1,2,2,0,2,2,2
29652,3,0,1,0,2,0,2,1,1,1,2,0,1
29653,0,0,0,1,1,0,2,2,2,0,2,2,2
29654,1,3,0,4,1,0,2,1,2,0,1,2,2
29655,0,1,0,2,2,1,1,2,2,2,2,0,2
29656,4,3,0,1,1,0,2,1,1,0,1,2,2
29657,3,3,3,1,3,0,1,2,1,1,2,0,1
29658,1,1,0,0,3,0,2,1,1,0,2,0,1
29659,0,1,0,2,1,0,2,2,2,0,1,0,2
29660,0,1,0,3,4,2,2,2,2,2,2,1,2
29661,2,3,0,0,0,0,1,1,1,0,1,2,1
29662,2,0,0,0,5,1,2,2,1,2,2,0,1
29663,4,3,0,0,2,2,1,2,1,2,2,1,1
29664,0,1,0,1,3,1,1,1,2,2,2,0,2
29665,0,0,0,0,0,0,1,0,0,0,0,0,2
29666,4,2,2,0,3,1,2,2,1,2,1,2,1
29667,0,4,0,3,1,3,2,2,2,2,1,0,2
29668,3,3,1,0,0,0,2,2,1,1,1,0,1
29669,0,3,1,1,1,0,1,2,2,1,1,2,2
29670,0,0,0,0,0,0,0,0,0,0,0,0,2
29671,3,2,1,0,0,0,1,1,1,1,1,0,1
29672,3,2,0,0,1,0,1,1,1,0,1,2,1
29673,3,2,1,0,0,0,2,1,1,1,1,1,1
29674,2,2,1,1,2,0,2,2,2,1,1,2,1
29675,2,1,1,0,4,0,2,1,1,1,2,0,1
29676,0,4,0,3,0,1,2,1,2,2,1,0,2
29677,2,3,1,0,0,0,1,1,1,1,1,1,1
29678,3,2,1,0,0,0,1,1,1,1,1,1,1
29679,4,0,1,0,2,0,1,1,1,1,2,1,1
29680,0,0,0,2,4,1,1,2,2,2,2,1,2
29681,2,3,1,0,0,0,1,1,1,1,1,0,1
29682,0,0,0,2,3,1,2,2,2,2,2,1,2
29683,0,0,0,2,3,0,1,2,2,0,2,2,2
29684,0,2,1,4,1,1,1,2,2,2,2,1,2
29685,1,3,1,0,0,0,1,1,1,1,1,0,1
29686,1,1,1,1,4,0,1,2,2,1,1,2,1
29687,0,0,0,1,4,1,1,2,2,2,2,2,2
29688,1,2,0,0,0,1,1,2,1,2,1,0,1
29689,0,2,0,2,2,0,1,1,2,0,1,0,2
29690,0,1,0,2,2,1,2,2,2,2,2,1,2
29691,0,0,0,1,3,1,1,2,2,2,2,2,2
29692,0,0,0,1,2,0,2,2,2,0,2,2,2
29693,0,2,0,1,2,1,2,1,2,2,1,0,2
29694,0,3,1,4,1,1,1,2,2,1,1,2,2
29695,0,3,0,0,0,0,1,1,0,0,1,0,1
29696,0,2,0,0,0,0,1,1,0,0,1,0,1
29697,0,2,0,2,1,1,1,2,2,2,1,2,2
29698,0,0,0,3,3,0,2,1,2,0,2,0,2
29699,0,0,0,3,1,1,1,2,2,2,2,2,2
29700,2,3,1,0,1,0,1,2,1,1,1,0,1
29701,2,2,2,1,1,1,2,1,1,2,1,2,2
29702,0,0,0,0,0,0,1,0,0,0,0,0,1
29703,1,1,1,0,3,0,1,1,1,1,2,0,1
29704,0,0,0,1,3,1,1,1,2,2,2,2,2
29705,0,0,0,1,2,1,2,2,2,2,2,2,2
29706,0,0,0,3,3,1,2,2,2,2,2,0,2
29707,2,3,1,1,1,0,1,2,1,1,1,1,1
29708,0,0,0,3,3,1,2,1,2,2,2,0,2
29709,1,0,1,1,2,0,2,2,1,1,2,2,1
29710,1,4,1,0,0,0,1,2,1,1,1,0,1
29711,1,0,1,0,2,0,1,1,1,1,2,1,1
29712,2,4,1,0,1,1,1,2,1,2,1,1,1
29713,3,3,1,0,0,0,1,1,1,1,1,0,1
29714,1,2,0,0,1,0,2,1,1,0,2,1,1
29715,0,0,0,2,2,0,1,1,2,0,2,0,2
29716,0,0,0,2,3,1,2,2,2,2,2,1,2
29717,0,1,0,0,2,1,1,1,0,2,2,0,2
29718,1,2,1,0,0,0,2,2,1,1,1,0,1
29719,3,1,1,0,2,0,2,2,1,1,1,1,1
29720,0,1,0,3,2,1,1,1,2,2,1,2,2
29721,2,3,1,0,0,0,1,1,1,1,1,1,1
29722,0,1,0,1,1,0,2,2,2,0,1,0,2
29723,1,2,0,0,1,0,1,1,1,0,2,1,1
29724,0,4,1,1,0,0,2,1,2,1,1,1,2
29725,2,4,1,0,0,0,2,2,1,1,1,1,1
29726,0,0,0,3,3,1,1,2,2,2,2,2,2
29727,3,2,0,0,1,0,2,1,1,0,2,0,1
29728,0,0,1,2,5,0,2,2,2,1,2,0,2
29729,3,2,1,0,0,0,1,1,1,1,1,0,1
29730,0,2,0,4,1,1,1,2,2,2,1,0,2
29731,0,2,0,2,2,0,1,1,2,0,1,0,2
29732,0,0,0,0,4,0,1,1,0,0,2,0,2
29733,1,2,0,2,1,1,2,1,2,2,1,0,2
29734,0,1,0,0,0,0,1,1,0,0,1,0,1
29735,0,3,0,1,0,1,1,1,2,2,1,0,2
29736,0,0,0,3,3,0,2,2,2,0,2,0,2
29737,0,1,0,1,1,1,2,2,2,2,2,2,2
29738,0,2,0,0,0,0,1,1,0,0,1,1,2
29739,2,1,0,0,1,0,1,2,1,0,2,0,1
29740,0,3,0,2,0,0,1,1,2,0,1,0,2
29741,0,1,0,2,2,0,2,2,2,0,2,2,2
29742,0,0,0,2,1,1,2,2,2,2,2,2,2
29743,1,0,1,1,2,1,2,2,2,2,2,0,1
29744,0,0,0,0,1,0,2,2,0,0,2,2,2
29745,0,4,0,2,1,1,2,2,2,2,1,0,2
29746,0,0,0,1,4,1,1,2,2,2,2,2,2
29747,2,2,1,0,1,0,1,1,1,1,1,0,1
29748,0,0,0,2,2,0,2,2,2,0,2,0,2
29749,0,0,0,4,3,1,2,2,2,2,2,2,2
29750,0,0,0,0,3,1,2,1,0,2,2,2,2
29751,0,2,0,1,1,1,1,2,2,2,1,1,2
29752,0,1,0,0,0,0,1,1,0,0,1,1,1
29753,1,2,1,2,2,0,1,1,2,1,2,0,2
29754,2,2,0,0,0,0,1,1,1,0,1,0,1
29755,2,1,1,1,2,0,2,2,2,1,2,2,1
29756,2,0,0,0,2,0,1,1,1,0,2,1,1
29757,3,2,2,0,2,0,1,2,1,1,2,1,1
29758,1,1,0,0,0,0,1,1,1,0,1,0,1
29759,2,2,1,0,0,0,1,1,1,1,1,2,1
29760,0,0,0,1,3,1,1,2,2,2,2,2,2
29761,0,0,1,1,5,0,1,2,2,1,2,1,2
29762,0,0,0,1,1,0,1,2,2,0,2,2,2
29763,3,0,0,0,1,0,2,1,1,0,2,1,1
